data_point,region,age_group,vac_interval_group,vaccine,count_vac_zab,count_vac_hosp,count_vac_severe,count_vac_death
2022.08.B_16-09-2022,Московская область,30-39,105_165_days,SputnikV,203,2,0,0
2022.08.B_16-09-2022,Московская область,30-39,165_195_days,AllVaccines,489,8,2,0
2022.08.B_16-09-2022,Московская область,30-39,165_195_days,CoviVac,6,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,165_195_days,EpiVacCorona,4,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,165_195_days,SputnikLite,190,3,1,0
2022.08.B_16-09-2022,Московская область,30-39,165_195_days,SputnikV,289,5,1,0
2022.08.B_16-09-2022,Московская область,30-39,21_45_days,AllVaccines,85,1,1,0
2022.08.B_16-09-2022,Московская область,30-39,21_45_days,CoviVac,1,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,21_45_days,SputnikLite,22,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,21_45_days,SputnikV,62,1,1,0
2022.08.B_16-09-2022,Московская область,30-39,45_75_days,AllVaccines,115,1,0,0
2022.08.B_16-09-2022,Московская область,30-39,45_75_days,CoviVac,2,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,45_75_days,EpiVacCorona,9,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,45_75_days,SputnikLite,37,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,45_75_days,SputnikV,67,1,0,0
2022.08.B_16-09-2022,Московская область,30-39,75_90_days,AllVaccines,45,3,0,0
2022.08.B_16-09-2022,Московская область,30-39,75_90_days,EpiVacCorona,4,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,75_90_days,SputnikLite,15,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,75_90_days,SputnikV,26,3,0,0
2022.08.B_16-09-2022,Московская область,30-39,90_105_days,AllVaccines,43,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,90_105_days,EpiVacCorona,1,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,90_105_days,SputnikLite,17,0,0,0
2022.08.B_16-09-2022,Московская область,30-39,90_105_days,SputnikV,25,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,105_165_days,AllVaccines,270,2,0,1
2022.08.B_16-09-2022,Московская область,40-49,105_165_days,CoviVac,3,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,105_165_days,EpiVacCorona,2,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,105_165_days,SputnikLite,134,2,0,1
2022.08.B_16-09-2022,Московская область,40-49,105_165_days,SputnikV,131,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,165_195_days,AllVaccines,461,4,2,0
2022.08.B_16-09-2022,Московская область,40-49,165_195_days,CoviVac,12,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,165_195_days,EpiVacCorona,4,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,165_195_days,SputnikLite,207,3,2,0
2022.08.B_16-09-2022,Московская область,40-49,165_195_days,SputnikV,238,1,0,0
2022.08.B_16-09-2022,Московская область,40-49,21_45_days,AllVaccines,68,2,0,0
2022.08.B_16-09-2022,Московская область,40-49,21_45_days,SputnikLite,19,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,21_45_days,SputnikV,49,2,0,0
2022.08.B_16-09-2022,Московская область,40-49,45_75_days,AllVaccines,92,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,45_75_days,EpiVacCorona,8,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,45_75_days,SputnikLite,20,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,45_75_days,SputnikV,64,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,75_90_days,AllVaccines,42,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,75_90_days,CoviVac,2,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,75_90_days,EpiVacCorona,4,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,75_90_days,SputnikLite,16,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,75_90_days,SputnikV,20,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,90_105_days,AllVaccines,38,1,0,0
2022.08.B_16-09-2022,Московская область,40-49,90_105_days,EpiVacCorona,3,0,0,0
2022.08.B_16-09-2022,Московская область,40-49,90_105_days,SputnikLite,13,1,0,0
2022.08.B_16-09-2022,Московская область,40-49,90_105_days,SputnikV,22,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,105_165_days,AllVaccines,251,7,4,0
2022.08.B_16-09-2022,Московская область,50-59,105_165_days,CoviVac,4,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,105_165_days,EpiVacCorona,4,1,0,0
2022.08.B_16-09-2022,Московская область,50-59,105_165_days,SputnikLite,118,1,1,0
2022.08.B_16-09-2022,Московская область,50-59,105_165_days,SputnikV,125,5,3,0
2022.08.B_16-09-2022,Московская область,50-59,165_195_days,AllVaccines,418,5,3,1
2022.08.B_16-09-2022,Московская область,50-59,165_195_days,CoviVac,12,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,165_195_days,EpiVacCorona,5,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,165_195_days,SputnikLite,203,3,2,1
2022.08.B_16-09-2022,Московская область,50-59,165_195_days,SputnikV,198,2,1,0
2022.08.B_16-09-2022,Московская область,50-59,21_45_days,AllVaccines,66,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,21_45_days,CoviVac,1,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,21_45_days,SputnikLite,20,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,21_45_days,SputnikV,45,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,45_75_days,AllVaccines,92,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,45_75_days,EpiVacCorona,11,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,45_75_days,SputnikLite,19,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,45_75_days,SputnikV,62,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,75_90_days,AllVaccines,42,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,75_90_days,CoviVac,1,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,75_90_days,EpiVacCorona,2,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,75_90_days,SputnikLite,12,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,75_90_days,SputnikV,27,0,0,0
2022.08.B_16-09-2022,Московская область,50-59,90_105_days,AllVaccines,33,0,2,0
2022.08.B_16-09-2022,Московская область,50-59,90_105_days,SputnikLite,15,0,1,0
2022.08.B_16-09-2022,Московская область,50-59,90_105_days,SputnikV,18,0,1,0
2022.08.B_16-09-2022,Московская область,60-69,105_165_days,AllVaccines,255,10,5,1
2022.08.B_16-09-2022,Московская область,60-69,105_165_days,CoviVac,2,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,105_165_days,EpiVacCorona,5,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,105_165_days,SputnikLite,143,5,1,0
2022.08.B_16-09-2022,Московская область,60-69,105_165_days,SputnikV,105,5,4,1
2022.08.B_16-09-2022,Московская область,60-69,165_195_days,AllVaccines,439,13,6,0
2022.08.B_16-09-2022,Московская область,60-69,165_195_days,CoviVac,7,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,165_195_days,EpiVacCorona,5,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,165_195_days,SputnikLite,241,9,4,0
2022.08.B_16-09-2022,Московская область,60-69,165_195_days,SputnikV,186,4,2,0
2022.08.B_16-09-2022,Московская область,60-69,21_45_days,AllVaccines,39,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,21_45_days,EpiVacCorona,1,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,21_45_days,SputnikLite,13,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,21_45_days,SputnikV,25,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,45_75_days,AllVaccines,78,1,0,0
2022.08.B_16-09-2022,Московская область,60-69,45_75_days,EpiVacCorona,5,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,45_75_days,SputnikLite,17,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,45_75_days,SputnikV,56,1,0,0
2022.08.B_16-09-2022,Московская область,60-69,75_90_days,AllVaccines,55,1,0,0
2022.08.B_16-09-2022,Московская область,60-69,75_90_days,CoviVac,2,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,75_90_days,EpiVacCorona,1,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,75_90_days,SputnikLite,28,1,0,0
2022.08.B_16-09-2022,Московская область,60-69,75_90_days,SputnikV,24,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,90_105_days,AllVaccines,41,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,90_105_days,CoviVac,1,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,90_105_days,EpiVacCorona,2,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,90_105_days,SputnikLite,17,0,0,0
2022.08.B_16-09-2022,Московская область,60-69,90_105_days,SputnikV,21,0,0,0
2022.08.B_16-09-2022,Московская область,70-79,105_165_days,AllVaccines,167,10,2,1
2022.08.B_16-09-2022,Московская область,70-79,105_165_days,CoviVac,1,0,0,0
2022.08.B_16-09-2022,Московская область,70-79,105_165_days,EpiVacCorona,2,1,1,0
2022.08.B_16-09-2022,Московская область,70-79,105_165_days,SputnikLite,100,7,1,0
2022.08.B_16-09-2022,Московская область,70-79,105_165_days,SputnikV,64,2,0,1
2022.08.B_16-09-2022,Московская область,70-79,165_195_days,AllVaccines,193,16,6,1
2022.08.B_16-09-2022,Московская область,70-79,165_195_days,CoviVac,2,0,0,0
2022.08.B_16-09-2022,Московская область,70-79,165_195_days,EpiVacCorona,6,0,0,0
2022.08.B_16-09-2022,Московская область,70-79,165_195_days,SputnikLite,106,10,3,0
2022.08.B_16-09-2022,Московская область,70-79,165_195_days,SputnikV,79,6,3,1
2022.08.B_16-09-2022,Московская область,70-79,21_45_days,AllVaccines,36,6,1,0
2022.08.B_16-09-2022,Московская область,70-79,21_45_days,EpiVacCorona,3,2,1,0
2022.08.B_16-09-2022,Московская область,70-79,21_45_days,SputnikLite,13,3,0,0
2022.08.B_16-09-2022,Московская область,70-79,21_45_days,SputnikV,20,1,0,0
2022.08.B_16-09-2022,Московская область,70-79,45_75_days,AllVaccines,49,4,0,0
2022.08.B_16-09-2022,Московская область,70-79,45_75_days,EpiVacCorona,3,0,0,0
2022.08.B_16-09-2022,Московская область,70-79,45_75_days,SputnikLite,13,1,0,0
2022.08.B_16-09-2022,Московская область,70-79,45_75_days,SputnikV,33,3,0,0
2022.08.B_16-09-2022,Московская область,70-79,75_90_days,AllVaccines,30,1,0,0
2022.08.B_16-09-2022,Московская область,70-79,75_90_days,EpiVacCorona,1,0,0,0
2022.08.B_16-09-2022,Московская область,70-79,75_90_days,SputnikLite,19,0,0,0
2022.08.B_16-09-2022,Московская область,70-79,75_90_days,SputnikV,10,1,0,0
2022.08.B_16-09-2022,Московская область,70-79,90_105_days,AllVaccines,28,1,0,0
2022.08.B_16-09-2022,Московская область,70-79,90_105_days,EpiVacCorona,2,0,0,0
2022.08.B_16-09-2022,Московская область,70-79,90_105_days,SputnikLite,16,1,0,0
2022.08.B_16-09-2022,Московская область,70-79,90_105_days,SputnikV,10,0,0,0
2022.08.B_16-09-2022,Московская область,80+,105_165_days,AllVaccines,77,17,10,4
2022.08.B_16-09-2022,Московская область,80+,105_165_days,EpiVacCorona,3,0,0,0
2022.08.B_16-09-2022,Московская область,80+,105_165_days,SputnikLite,46,7,4,3
2022.08.B_16-09-2022,Московская область,80+,105_165_days,SputnikV,28,10,6,1
2022.08.B_16-09-2022,Московская область,80+,165_195_days,AllVaccines,75,19,4,0
2022.08.B_16-09-2022,Московская область,80+,165_195_days,CoviVac,1,1,0,0
2022.08.B_16-09-2022,Московская область,80+,165_195_days,EpiVacCorona,6,0,0,0
2022.08.B_16-09-2022,Московская область,80+,165_195_days,SputnikLite,34,9,2,0
2022.08.B_16-09-2022,Московская область,80+,165_195_days,SputnikV,34,9,2,0
2022.08.B_16-09-2022,Московская область,80+,21_45_days,AllVaccines,12,2,2,0
2022.08.B_16-09-2022,Московская область,80+,21_45_days,EpiVacCorona,2,0,0,0
2022.08.B_16-09-2022,Московская область,80+,21_45_days,SputnikLite,1,0,0,0
2022.08.B_16-09-2022,Московская область,80+,21_45_days,SputnikV,9,2,2,0
2022.08.B_16-09-2022,Московская область,80+,45_75_days,AllVaccines,19,1,0,0
2022.08.B_16-09-2022,Московская область,80+,45_75_days,EpiVacCorona,2,0,0,0
2022.08.B_16-09-2022,Московская область,80+,45_75_days,SputnikLite,5,0,0,0
2022.08.B_16-09-2022,Московская область,80+,45_75_days,SputnikV,12,1,0,0
2022.08.B_16-09-2022,Московская область,80+,75_90_days,AllVaccines,15,4,1,1
2022.08.B_16-09-2022,Московская область,80+,75_90_days,SputnikLite,5,1,0,0
2022.08.B_16-09-2022,Московская область,80+,75_90_days,SputnikV,10,3,1,1
2022.08.B_16-09-2022,Московская область,80+,90_105_days,AllVaccines,30,9,4,4
2022.08.B_16-09-2022,Московская область,80+,90_105_days,CoviVac,1,0,0,0
2022.08.B_16-09-2022,Московская область,80+,90_105_days,EpiVacCorona,5,4,2,3
2022.08.B_16-09-2022,Московская область,80+,90_105_days,SputnikLite,9,3,0,0
2022.08.B_16-09-2022,Московская область,80+,90_105_days,SputnikV,15,2,2,1
2022.08.B_16-09-2022,РФ,20-29,105_165_days,AllVaccines,2571,75,4,0
2022.08.B_16-09-2022,РФ,20-29,105_165_days,CoviVac,103,3,1,0
2022.08.B_16-09-2022,РФ,20-29,105_165_days,EpiVacCorona,142,5,0,0
2022.08.B_16-09-2022,РФ,20-29,105_165_days,SputnikLite,590,21,0,0
2022.08.B_16-09-2022,РФ,20-29,105_165_days,SputnikV,1736,46,3,0
2022.08.B_16-09-2022,РФ,20-29,165_195_days,AllVaccines,4508,131,5,1
2022.08.B_16-09-2022,РФ,20-29,165_195_days,CoviVac,82,2,1,0
2022.08.B_16-09-2022,РФ,20-29,165_195_days,EpiVacCorona,146,11,0,0
2022.08.B_16-09-2022,РФ,20-29,165_195_days,SputnikLite,1913,46,1,0
2022.08.B_16-09-2022,РФ,20-29,165_195_days,SputnikV,2367,72,3,1
2022.08.B_16-09-2022,РФ,20-29,21_45_days,AllVaccines,485,26,0,0
2022.08.B_16-09-2022,РФ,20-29,21_45_days,CoviVac,2,1,0,0
2022.08.B_16-09-2022,РФ,20-29,21_45_days,EpiVacCorona,28,2,0,0
2022.08.B_16-09-2022,РФ,20-29,21_45_days,SputnikLite,66,3,0,0
2022.08.B_16-09-2022,РФ,20-29,21_45_days,SputnikV,389,20,0,0
2022.08.B_16-09-2022,РФ,20-29,45_75_days,AllVaccines,778,40,0,0
2022.08.B_16-09-2022,РФ,20-29,45_75_days,CoviVac,31,2,0,0
2022.08.B_16-09-2022,РФ,20-29,45_75_days,EpiVacCorona,79,6,0,0
2022.08.B_16-09-2022,РФ,20-29,45_75_days,SputnikLite,86,6,0,0
2022.08.B_16-09-2022,РФ,20-29,45_75_days,SputnikV,582,26,0,0
2022.08.B_16-09-2022,РФ,20-29,75_90_days,AllVaccines,377,10,0,0
2022.08.B_16-09-2022,РФ,20-29,75_90_days,CoviVac,25,0,0,0
2022.08.B_16-09-2022,РФ,20-29,75_90_days,EpiVacCorona,18,0,0,0
2022.08.B_16-09-2022,РФ,20-29,75_90_days,SputnikLite,64,1,0,0
2022.08.B_16-09-2022,РФ,20-29,75_90_days,SputnikV,270,9,0,0
2022.08.B_16-09-2022,РФ,20-29,90_105_days,AllVaccines,355,19,1,0
2022.08.B_16-09-2022,РФ,20-29,90_105_days,CoviVac,16,0,0,0
2022.08.B_16-09-2022,РФ,20-29,90_105_days,EpiVacCorona,27,0,0,0
2022.08.B_16-09-2022,РФ,20-29,90_105_days,SputnikLite,60,2,0,0
2022.08.B_16-09-2022,РФ,20-29,90_105_days,SputnikV,252,17,1,0
2022.08.B_16-09-2022,РФ,30-39,105_165_days,AllVaccines,3942,103,12,2
2022.08.B_16-09-2022,РФ,30-39,105_165_days,CoviVac,167,3,1,0
2022.08.B_16-09-2022,РФ,30-39,105_165_days,EpiVacCorona,203,3,0,0
2022.08.B_16-09-2022,РФ,30-39,105_165_days,SputnikLite,964,25,3,1
2022.08.B_16-09-2022,РФ,30-39,105_165_days,SputnikV,2608,72,8,1
2022.08.B_16-09-2022,РФ,30-39,165_195_days,AllVaccines,7087,187,8,0
2022.08.B_16-09-2022,РФ,30-39,165_195_days,CoviVac,154,4,0,0
2022.08.B_16-09-2022,РФ,30-39,165_195_days,EpiVacCorona,183,13,1,0
2022.08.B_16-09-2022,РФ,30-39,165_195_days,SputnikLite,3137,62,4,0
2022.08.B_16-09-2022,РФ,30-39,165_195_days,SputnikV,3613,108,3,0
2022.08.B_16-09-2022,РФ,30-39,21_45_days,AllVaccines,762,13,1,0
2022.08.B_16-09-2022,РФ,30-39,21_45_days,CoviVac,5,0,0,0
2022.08.B_16-09-2022,РФ,30-39,21_45_days,EpiVacCorona,53,2,0,0
2022.08.B_16-09-2022,РФ,30-39,21_45_days,SputnikLite,97,3,0,0
2022.08.B_16-09-2022,РФ,30-39,21_45_days,SputnikV,607,8,1,0
2022.08.B_16-09-2022,РФ,30-39,45_75_days,AllVaccines,1265,36,0,0
2022.08.B_16-09-2022,РФ,30-39,45_75_days,CoviVac,46,0,0,0
2022.08.B_16-09-2022,РФ,30-39,45_75_days,EpiVacCorona,112,4,0,0
2022.08.B_16-09-2022,РФ,30-39,45_75_days,SputnikLite,147,3,0,0
2022.08.B_16-09-2022,РФ,30-39,45_75_days,SputnikV,960,29,0,0
2022.08.B_16-09-2022,РФ,30-39,75_90_days,AllVaccines,610,25,1,0
2022.08.B_16-09-2022,РФ,30-39,75_90_days,CoviVac,51,1,0,0
2022.08.B_16-09-2022,РФ,30-39,75_90_days,EpiVacCorona,46,2,1,0
2022.08.B_16-09-2022,РФ,30-39,75_90_days,SputnikLite,106,6,0,0
2022.08.B_16-09-2022,РФ,30-39,75_90_days,SputnikV,407,16,0,0
2022.08.B_16-09-2022,РФ,30-39,90_105_days,AllVaccines,528,14,0,1
2022.08.B_16-09-2022,РФ,30-39,90_105_days,CoviVac,19,1,0,0
2022.08.B_16-09-2022,РФ,30-39,90_105_days,EpiVacCorona,32,1,0,0
2022.08.B_16-09-2022,РФ,30-39,90_105_days,SputnikLite,86,1,0,0
2022.08.B_16-09-2022,РФ,30-39,90_105_days,SputnikV,391,11,0,1
2022.08.B_16-09-2022,РФ,40-49,105_165_days,AllVaccines,3955,97,9,2
2022.08.B_16-09-2022,РФ,40-49,105_165_days,CoviVac,165,1,0,0
2022.08.B_16-09-2022,РФ,40-49,105_165_days,EpiVacCorona,196,5,1,0
2022.08.B_16-09-2022,РФ,40-49,105_165_days,SputnikLite,1040,34,3,1
2022.08.B_16-09-2022,РФ,40-49,105_165_days,SputnikV,2554,57,5,1
2022.08.B_16-09-2022,РФ,40-49,165_195_days,AllVaccines,6897,170,16,4
2022.08.B_16-09-2022,РФ,40-49,165_195_days,CoviVac,173,2,0,0
2022.08.B_16-09-2022,РФ,40-49,165_195_days,EpiVacCorona,179,6,2,0
2022.08.B_16-09-2022,РФ,40-49,165_195_days,SputnikLite,3335,75,6,2
2022.08.B_16-09-2022,РФ,40-49,165_195_days,SputnikV,3210,87,8,2
2022.08.B_16-09-2022,РФ,40-49,21_45_days,AllVaccines,723,25,2,0
2022.08.B_16-09-2022,РФ,40-49,21_45_days,CoviVac,5,0,0,0
2022.08.B_16-09-2022,РФ,40-49,21_45_days,EpiVacCorona,62,5,2,0
2022.08.B_16-09-2022,РФ,40-49,21_45_days,SputnikLite,81,2,0,0
2022.08.B_16-09-2022,РФ,40-49,21_45_days,SputnikV,575,18,0,0
2022.08.B_16-09-2022,РФ,40-49,45_75_days,AllVaccines,1292,32,0,0
2022.08.B_16-09-2022,РФ,40-49,45_75_days,CoviVac,57,1,0,0
2022.08.B_16-09-2022,РФ,40-49,45_75_days,EpiVacCorona,126,3,0,0
2022.08.B_16-09-2022,РФ,40-49,45_75_days,SputnikLite,154,3,0,0
2022.08.B_16-09-2022,РФ,40-49,45_75_days,SputnikV,955,25,0,0
2022.08.B_16-09-2022,РФ,40-49,75_90_days,AllVaccines,605,12,2,1
2022.08.B_16-09-2022,РФ,40-49,75_90_days,CoviVac,33,0,0,0
2022.08.B_16-09-2022,РФ,40-49,75_90_days,EpiVacCorona,40,0,0,0
2022.08.B_16-09-2022,РФ,40-49,75_90_days,SputnikLite,129,2,1,1
2022.08.B_16-09-2022,РФ,40-49,75_90_days,SputnikV,403,10,1,0
2022.08.B_16-09-2022,РФ,40-49,90_105_days,AllVaccines,603,26,2,1
2022.08.B_16-09-2022,РФ,40-49,90_105_days,CoviVac,18,0,0,0
2022.08.B_16-09-2022,РФ,40-49,90_105_days,EpiVacCorona,35,1,0,0
2022.08.B_16-09-2022,РФ,40-49,90_105_days,SputnikLite,108,3,0,0
2022.08.B_16-09-2022,РФ,40-49,90_105_days,SputnikV,442,22,2,1
2022.08.B_16-09-2022,РФ,50-59,105_165_days,AllVaccines,4139,145,17,3
2022.08.B_16-09-2022,РФ,50-59,105_165_days,CoviVac,180,5,0,0
2022.08.B_16-09-2022,РФ,50-59,105_165_days,EpiVacCorona,218,12,0,0
2022.08.B_16-09-2022,РФ,50-59,105_165_days,SputnikLite,1149,30,3,0
2022.08.B_16-09-2022,РФ,50-59,105_165_days,SputnikV,2592,98,14,3
2022.08.B_16-09-2022,РФ,50-59,165_195_days,AllVaccines,7361,202,29,6
2022.08.B_16-09-2022,РФ,50-59,165_195_days,CoviVac,193,2,0,0
2022.08.B_16-09-2022,РФ,50-59,165_195_days,EpiVacCorona,227,8,1,1
2022.08.B_16-09-2022,РФ,50-59,165_195_days,SputnikLite,3694,97,19,2
2022.08.B_16-09-2022,РФ,50-59,165_195_days,SputnikV,3247,95,9,3
2022.08.B_16-09-2022,РФ,50-59,21_45_days,AllVaccines,825,39,3,1
2022.08.B_16-09-2022,РФ,50-59,21_45_days,CoviVac,2,0,0,0
2022.08.B_16-09-2022,РФ,50-59,21_45_days,EpiVacCorona,77,7,0,0
2022.08.B_16-09-2022,РФ,50-59,21_45_days,SputnikLite,94,1,0,0
2022.08.B_16-09-2022,РФ,50-59,21_45_days,SputnikV,652,31,3,1
2022.08.B_16-09-2022,РФ,50-59,45_75_days,AllVaccines,1423,74,5,2
2022.08.B_16-09-2022,РФ,50-59,45_75_days,CoviVac,56,2,0,0
2022.08.B_16-09-2022,РФ,50-59,45_75_days,EpiVacCorona,131,11,0,0
2022.08.B_16-09-2022,РФ,50-59,45_75_days,SputnikLite,129,4,0,0
2022.08.B_16-09-2022,РФ,50-59,45_75_days,SputnikV,1107,57,5,2
2022.08.B_16-09-2022,РФ,50-59,75_90_days,AllVaccines,678,23,3,2
2022.08.B_16-09-2022,РФ,50-59,75_90_days,CoviVac,42,1,0,0
2022.08.B_16-09-2022,РФ,50-59,75_90_days,EpiVacCorona,47,2,0,0
2022.08.B_16-09-2022,РФ,50-59,75_90_days,SputnikLite,115,3,1,0
2022.08.B_16-09-2022,РФ,50-59,75_90_days,SputnikV,474,17,2,2
2022.08.B_16-09-2022,РФ,50-59,90_105_days,AllVaccines,621,21,6,1
2022.08.B_16-09-2022,РФ,50-59,90_105_days,CoviVac,23,1,0,0
2022.08.B_16-09-2022,РФ,50-59,90_105_days,EpiVacCorona,47,3,0,0
2022.08.B_16-09-2022,РФ,50-59,90_105_days,SputnikLite,119,3,1,0
2022.08.B_16-09-2022,РФ,50-59,90_105_days,SputnikV,432,14,5,1
2022.08.B_16-09-2022,РФ,60-69,105_165_days,AllVaccines,5074,332,32,11
2022.08.B_16-09-2022,РФ,60-69,105_165_days,CoviVac,108,6,2,1
2022.08.B_16-09-2022,РФ,60-69,105_165_days,EpiVacCorona,283,21,2,0
2022.08.B_16-09-2022,РФ,60-69,105_165_days,SputnikLite,1272,70,3,1
2022.08.B_16-09-2022,РФ,60-69,105_165_days,SputnikV,3411,235,25,9
2022.08.B_16-09-2022,РФ,60-69,165_195_days,AllVaccines,7878,528,69,20
2022.08.B_16-09-2022,РФ,60-69,165_195_days,CoviVac,98,6,1,0
2022.08.B_16-09-2022,РФ,60-69,165_195_days,EpiVacCorona,295,44,3,2
2022.08.B_16-09-2022,РФ,60-69,165_195_days,SputnikLite,3483,195,33,10
2022.08.B_16-09-2022,РФ,60-69,165_195_days,SputnikV,4002,283,32,8
2022.08.B_16-09-2022,РФ,60-69,21_45_days,AllVaccines,876,61,4,1
2022.08.B_16-09-2022,РФ,60-69,21_45_days,CoviVac,2,0,0,0
2022.08.B_16-09-2022,РФ,60-69,21_45_days,EpiVacCorona,87,7,0,0
2022.08.B_16-09-2022,РФ,60-69,21_45_days,SputnikLite,98,5,0,0
2022.08.B_16-09-2022,РФ,60-69,21_45_days,SputnikV,689,49,4,1
