data_point;region;vac_interval_group;vaccine;ve_zab_18_59;cil_zab_18_59;cih_zab_18_59;ve_hosp_18_59;cil_hosp_18_59;cih_hosp_18_59;ve_severe_18_59;cil_severe_18_59;cih_severe_18_59;ve_death_18_59;cil_death_18_59;cih_death_18_59;ve_zab_60;cil_zab_60;cih_zab_60;ve_hosp_60;cil_hosp_60;cih_hosp_60;ve_severe_60;cil_severe_60;cih_severe_60;ve_death_60;cil_death_60;cih_death_60;ve_zab_total;cil_zab_total;cih_zab_total;ve_hosp_total;cil_hosp_total;cih_hosp_total;ve_severe_total;cil_severe_total;cih_severe_total;ve_death_total;cil_death_total;cih_death_total
2021.11_01-07-2022;Алтайский край;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Алтайский край;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Алтайский край;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Алтайский край;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Алтайский край;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Алтайский край;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Алтайский край;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Алтайский край;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;165_195_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;165_195_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;21_45_days;AllVaccines;-8.72354;-9.1388;-8.32529;-5.05895;-5.90175;-4.31907;-4.91724;-6.97272;-3.39169;-2.51685;-6.74186;-0.59758;-4.90737;-5.33077;-4.51228;-2.63469;-3.07883;-2.2389;-1.50063;-2.10999;-1.01066;-0.73765;-1.45156;-0.23164;-7.44455;-7.7517;-7.14819;-3.73716;-4.16344;-3.34608;-2.47879;-3.14406;-1.92032;-1.1181;-1.90248;-0.54569
2021.11_01-07-2022;Амурская область;21_45_days;CoviVac;-6.81761;-9.54708;-4.7945;-12.67118;-24.46199;-6.3404;NULL;NULL;NULL;NULL;NULL;NULL;-4.79368;-8.98519;-2.36165;-1.70228;-7.38447;0.12906;-1.42805;-16.25489;0.65833;-3.48295;-30.89044;0.36982;-6.21616;-8.38109;-4.55084;-5.92038;-10.92917;-3.01467;-0.75433;-11.46462;0.75309;-2.82405;-26.19703;0.46232
2021.11_01-07-2022;Амурская область;21_45_days;EpiVacCorona;-38.78854;-48.8578;-30.75286;-70.03747;-112.06989;-43.63012;-19.2018;-142.90164;-1.83605;NULL;NULL;NULL;-22.16155;-32.36662;-15.07766;-31.40976;-49.32915;-19.87047;-33.97274;-69.15363;-16.43449;-23.12232;-74.06137;-6.75214;-32.76947;-39.91368;-26.87275;-49.66192;-68.73511;-35.80542;-38.55685;-75.21806;-19.52984;-27.65145;-88.11928;-8.21131
2021.11_01-07-2022;Амурская область;21_45_days;SputnikLite;-0.76861;-0.94356;-0.60942;-0.22221;-0.66108;0.10071;-0.20156;-1.42646;0.405;NULL;NULL;NULL;-0.25528;-0.44768;-0.08845;0.17344;-0.05762;0.35403;0.38731;0.02286;0.61583;0.6263;0.16395;0.83297;-0.59647;-0.72714;-0.47569;-0.07641;-0.30447;0.11178;0.1407;-0.26758;0.41747;0.57304;0.04532;0.80905
2021.11_01-07-2022;Амурская область;21_45_days;SputnikV;-20.60552;-21.5973;-19.65726;-11.57397;-13.55463;-9.86285;-12.86759;-18.11874;-9.05872;-9.30978;-21.69557;-3.68336;-18.39174;-19.93842;-16.95932;-10.74123;-12.38872;-9.29647;-6.72011;-8.97544;-4.97468;-4.5361;-7.28131;-2.70091;-19.7558;-20.57391;-18.96872;-10.02471;-11.15464;-8.99982;-7.2552;-9.07111;-5.76672;-4.19292;-6.42329;-2.63267
2021.11_01-07-2022;Амурская область;45_75_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;45_75_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;45_75_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;45_75_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;75_90_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;75_90_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;75_90_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;75_90_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;75_90_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;90_105_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;90_105_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;90_105_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;90_105_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Амурская область;90_105_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;105_165_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;105_165_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;105_165_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;105_165_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;105_165_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;165_195_days;AllVaccines;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;165_195_days;EpiVacCorona;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;165_195_days;SputnikV;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;21_45_days;AllVaccines;-5.63512;-5.97511;-5.3117;-3.40284;-4.15;-2.76407;-1.03245;-2.89948;-0.05934;-0.07268;-3.45507;0.74172;-5.03138;-5.46071;-4.63058;-2.72215;-3.18107;-2.31361;-0.36106;-0.8836;0.01652;-0.4577;-1.05579;-0.03361;-5.42212;-5.68701;-5.16772;-2.96917;-3.35753;-2.61543;-0.47436;-0.97145;-0.10261;-0.4466;-1.02051;-0.0357
2021.11_01-07-2022;Архангельская область;21_45_days;CoviVac;-17.00244;-23.2106;-12.3862;-11.77172;-33.09362;-3.78438;NULL;NULL;NULL;NULL;NULL;NULL;-0.56922;-10.14244;0.779;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-13.16296;-17.97896;-9.56904;-4.06373;-12.50017;-0.89934;NULL;NULL;NULL;NULL;NULL;NULL
2021.11_01-07-2022;Архангельская область;21_45_days;EpiVacCorona;-36.0964;-47.02896;-27.65235;-84.78723;-137.54397;-52.11995;NULL;NULL;NULL;NULL;NULL;NULL;-27.82294;-41.70319;-18.45433;-36.10252;-60.65709;-21.32667;-25.34984;-80.93902;-7.47355;-51.42803;-125.52812;-20.72402;-33.15901;-41.38851;-26.52723;-52.2918;-74.49418;-36.61901;-21.44596;-68.7678;-6.2214;-47.92618;-117.03768;-19.27972
2021.11_01-07-2022;Архангельская область;21_45_days;SputnikLite;-0.58512;-0.73939;-0.44453;-0.05284;-0.43885;0.22961;-0.00987;-1.74292;0.62819;NULL;NULL;NULL;0.12398;-0.03091;0.2556;0.4314;0.2384;0.57549;0.82678;0.5369;0.93521;0.84581;0.52024;0.95044;-0.32788;-0.43928;-0.22511;0.26914;0.09552;0.40943;0.70129;0.40025;0.85122;0.85512;0.54935;0.95342
