data_point;region;age_group;vac_interval_group;vaccine;ve_zab;cil_zab;cih_zab;ve_hosp;cil_hosp;cih_hosp;ve_severe;cil_severe;cih_severe;ve_death;cil_death;cih_death
2021.11.B_26-08-2022;Московская область;50-59;165_195_days;EpiVacCorona;0.53238;0.17636;0.73451;0.14117;-1.29037;0.67796;0.13714;-5.13677;0.87868;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;165_195_days;SputnikV;0.198;0.11884;0.27006;0.48938;0.3277;0.61218;0.40806;0.01115;0.64565;0.64944;-0.0972;0.88799
2021.11.B_26-08-2022;Московская область;60-69;165_195_days;AllVaccines;-90.14558;-98.7273;-82.30233;-60.01486;-73.64244;-48.8753;-56.44095;-85.11921;-37.31274;-48.59883;-91.78836;-25.51242
2021.11.B_26-08-2022;Московская область;60-69;165_195_days;CoviVac;0.00088;-0.54918;0.35564;-0.0198;-1.27141;0.54214;0.35329;-3.59565;0.90899;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;60-69;165_195_days;EpiVacCorona;0.96168;0.94177;0.97477;0.98815;0.95259;0.99704;0.9549;0.8194;0.98874;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;60-69;165_195_days;SputnikLite;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;60-69;165_195_days;SputnikV;-86.71061;-95.34832;-78.84728;-57.8899;-71.6683;-46.72398;-51.87088;-80.46212;-33.31448;-51.17451;-96.60688;-26.88922
2021.11.B_26-08-2022;Московская область;70-79;165_195_days;AllVaccines;-207.56182;-231.23323;-186.30322;-151.34743;-183.34806;-124.90172;-145.63252;-211.50951;-100.17709;-81.69849;-145.53236;-45.67256
2021.11.B_26-08-2022;Московская область;70-79;165_195_days;CoviVac;0.72037;0.52757;0.83448;0.67411;0.31575;0.84479;0.4901;-0.58462;0.83592;0.53668;-0.85727;0.88442
2021.11.B_26-08-2022;Московская область;70-79;165_195_days;EpiVacCorona;0.81279;0.72272;0.8736;0.79054;0.63071;0.8812;0.7451;0.31904;0.90459;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;70-79;165_195_days;SputnikV;-0.81364;-1.03201;-0.61873;-0.23297;-0.51943;-0.00051;-0.08824;-0.663;0.28788;0.32581;-0.2602;0.63931
2021.11.B_26-08-2022;Московская область;80+;165_195_days;AllVaccines;-80.72738;-97.64619;-66.71032;-66.14907;-87.67373;-49.8493;-96.18702;-146.38551;-63.08579;-49.10446;-85.75028;-27.93889
2021.11.B_26-08-2022;Московская область;80+;165_195_days;CoviVac;-4.41927;-13.44727;-1.03281;-1.44456;-16.36266;0.65582;NULL;NULL;NULL;-6.1559;-49.8753;-0.00652
2021.11.B_26-08-2022;Московская область;80+;165_195_days;EpiVacCorona;0.66078;0.3475;0.82365;0.65996;0.18212;0.85863;0.56349;-0.74934;0.89108;0.60185;-0.59534;0.90063
2021.11.B_26-08-2022;Московская область;80+;165_195_days;SputnikV;-0.47514;-0.80131;-0.20803;-0.20985;-0.62588;0.09973;-0.81196;-1.79967;-0.17271;0.21299;-0.46956;0.57852
2021.11.B_26-08-2022;Московская область;20-29;21_45_days;AllVaccines;0.62087;0.53433;0.69133;0.18752;-0.63956;0.59738;0.30524;-4.04234;0.90427;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;21_45_days;CoviVac;-0.0325;-1.48134;0.57037;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;21_45_days;EpiVacCorona;-0.44944;-3.49512;0.53263;-22.81385;-94.65691;-4.92847;-80.4542;-590.16619;-10.22322;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;21_45_days;SputnikLite;0.82245;0.72463;0.88552;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;21_45_days;SputnikV;0.48011;0.33508;0.59351;-0.20116;-1.69494;0.46463;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;21_45_days;AllVaccines;0.69323;0.65201;0.72957;0.71307;0.5041;0.83398;0.46382;-0.44565;0.80114;0.1858;-4.99171;0.88936
2021.11.B_26-08-2022;Московская область;30-39;21_45_days;CoviVac;0.09962;-0.73074;0.53159;NULL;NULL;NULL;-9.71005;-75.48636;-0.49968;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;21_45_days;EpiVacCorona;0.61823;-0.18381;0.87688;-1.24324;-14.94063;0.68432;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;21_45_days;SputnikLite;0.89688;0.86426;0.92166;0.85743;0.61939;0.9466;0.56707;-0.74568;0.89263;-0.31482;-8.6758;0.82133
2021.11.B_26-08-2022;Московская область;30-39;21_45_days;SputnikV;0.36416;0.26418;0.45055;0.50733;0.01211;0.7543;0.62599;-1.67102;0.94763;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;21_45_days;AllVaccines;0.69755;0.65577;0.73427;0.76044;0.62767;0.84587;0.79073;0.43944;0.92187;0.75064;-0.79282;0.96532
2021.11.B_26-08-2022;Московская область;40-49;21_45_days;CoviVac;0.27686;-0.60988;0.67517;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;21_45_days;EpiVacCorona;0.73762;-0.0492;0.93439;-0.21057;-7.59917;0.82958;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;21_45_days;SputnikLite;0.86684;0.83187;0.89453;0.91346;0.79181;0.96403;0.92441;0.46192;0.98938;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;21_45_days;SputnikV;0.30408;0.18435;0.40624;0.41621;0.01203;0.65504;0.45359;-0.70202;0.82458;0.1319;-5.24141;0.87926
2021.11.B_26-08-2022;Московская область;50-59;21_45_days;AllVaccines;0.40061;0.31166;0.47807;0.49391;0.27857;0.64497;0.54226;0.03525;0.78281;0.60765;-0.58081;0.90262
2021.11.B_26-08-2022;Московская область;50-59;21_45_days;CoviVac;-1.29942;-4.1192;-0.03284;-5.38816;-18.82219;-1.05873;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;21_45_days;EpiVacCorona;0.37289;-0.94468;0.79777;-0.16148;-7.24886;0.83646;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;21_45_days;SputnikLite;0.60347;0.51265;0.67737;0.80631;0.6122;0.90326;0.80604;0.2225;0.95161;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;21_45_days;SputnikV;-0.00521;-0.21922;0.17123;-0.02039;-0.60286;0.35042;-0.07558;-1.59449;0.55411;-0.29069;-4.20028;0.67966
2021.11.B_26-08-2022;Московская область;60-69;21_45_days;AllVaccines;0.67978;0.63508;0.719;0.79414;0.72195;0.84758;0.74389;0.56595;0.84888;0.96242;0.73267;0.99472
2021.11.B_26-08-2022;Московская область;60-69;21_45_days;CoviVac;0.1049;-0.87794;0.57336;0.12442;-2.5022;0.7811;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;60-69;21_45_days;EpiVacCorona;0.48143;-0.3819;0.8054;0.55614;-2.15178;0.93749;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;60-69;21_45_days;SputnikLite;-0.26502;-0.52363;-0.05031;0.41995;0.03688;0.65066;0.55671;-0.37682;0.85728;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;60-69;21_45_days;SputnikV;0.82653;0.78999;0.85671;0.85993;0.79243;0.90548;0.7645;0.57335;0.87001;0.95602;0.68714;0.99382
2021.11.B_26-08-2022;Московская область;70-79;21_45_days;AllVaccines;0.62971;0.55329;0.69305;0.83589;0.74789;0.89317;0.82851;0.61707;0.9232;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;70-79;21_45_days;CoviVac;0.54956;-0.80146;0.88737;0.4724;-2.74679;0.92571;-0.92967;-12.7162;0.72852;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;70-79;21_45_days;EpiVacCorona;0.14691;-1.64568;0.72493;0.33386;-3.73065;0.9062;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;70-79;21_45_days;SputnikLite;-1.06878;-1.61817;-0.63467;0.37691;-0.1988;0.67614;0.24036;-1.36058;0.75554;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;70-79;21_45_days;SputnikV;0.86045;0.80636;0.89943;0.90919;0.83104;0.95119;0.93357;0.73392;0.98342;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;80+;21_45_days;AllVaccines;0.79388;0.71246;0.85225;0.85081;0.74763;0.91181;0.83078;0.59202;0.92982;0.81125;0.57835;0.91551
2021.11.B_26-08-2022;Московская область;80+;21_45_days;CoviVac;0.67697;-1.29384;0.95451;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;80+;21_45_days;EpiVacCorona;0.53652;-2.29116;0.93473;0.16131;-4.95674;0.88192;-1.6635;-17.9382;0.6254;-1.47582;-16.60169;0.65176
2021.11.B_26-08-2022;Московская область;80+;21_45_days;SputnikLite;0.11855;-0.35361;0.42601;0.46832;-0.11671;0.74686;0.27636;-1.24985;0.76725;0.32735;-1.09091;0.78361
2021.11.B_26-08-2022;Московская область;80+;21_45_days;SputnikV;0.91473;0.84971;0.95162;0.92285;0.82806;0.96538;0.95916;0.70965;0.99426;0.92408;0.69582;0.98105
2021.11.B_26-08-2022;Московская область;20-29;45_75_days;AllVaccines;0.29968;0.20538;0.38278;0.31699;-0.28252;0.63626;0.05014;-2.92091;0.76989;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;45_75_days;CoviVac;-0.39548;-1.79147;0.30239;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;45_75_days;EpiVacCorona;0.48189;-0.38082;0.8056;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;45_75_days;SputnikLite;0.86127;0.77342;0.91505;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;45_75_days;SputnikV;0.02543;-0.11413;0.14751;-0.07089;-1.01087;0.42969;-0.48929;-5.14763;0.63921;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;45_75_days;AllVaccines;0.36732;0.30971;0.42013;0.29046;-0.00378;0.49844;-0.47031;-1.70952;0.20215;-0.61425;-5.80114;0.61686
2021.11.B_26-08-2022;Московская область;30-39;45_75_days;CoviVac;0.01978;-0.82211;0.47268;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;45_75_days;EpiVacCorona;0.52901;0.09465;0.75498;-0.85317;-6.42032;0.53718;-4.76019;-40.1476;0.19364;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;45_75_days;SputnikLite;0.90717;0.87003;0.93369;0.95166;0.65645;0.9932;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;30-39;45_75_days;SputnikV;-0.09365;-0.19882;0.0023;-0.24128;-0.78504;0.13684;-1.57217;-3.87428;-0.35734;-2.10639;-12.08779;0.2627
2021.11.B_26-08-2022;Московская область;40-49;45_75_days;AllVaccines;-0.29685;-0.41802;-0.18604;-0.00497;-0.36531;0.26026;0.16628;-0.67982;0.58621;-0.5132;-3.79811;0.52278
2021.11.B_26-08-2022;Московская область;40-49;45_75_days;CoviVac;-1.65307;-4.1;-0.38015;-1.70864;-18.24067;0.61869;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;45_75_days;EpiVacCorona;-0.04705;-0.94641;0.43675;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;45_75_days;SputnikLite;0.76973;0.67598;0.83636;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;40-49;45_75_days;SputnikV;-0.95826;-1.15174;-0.78218;-0.65411;-1.25534;-0.21315;-0.40571;-1.83229;0.30233;-1.55136;-7.08993;0.19537
2021.11.B_26-08-2022;Московская область;50-59;45_75_days;AllVaccines;0.45999;0.40222;0.51216;0.51586;0.3768;0.62389;0.30242;-0.06859;0.54462;0.43248;-0.28034;0.74844
2021.11.B_26-08-2022;Московская область;50-59;45_75_days;CoviVac;-0.11791;-0.96903;0.36531;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;45_75_days;EpiVacCorona;-0.72297;-2.11202;0.04608;-1.60922;-7.0964;0.15913;-2.53167;-24.11812;0.50344;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;45_75_days;SputnikLite;-0.32705;-0.75194;-0.00521;0.85263;-0.04667;0.97925;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;50-59;45_75_days;SputnikV;0.52613;0.46966;0.57658;0.50928;0.36305;0.62194;0.27853;-0.11589;0.53354;0.3851;-0.38723;0.72744
2021.11.B_26-08-2022;Московская область;60-69;45_75_days;AllVaccines;0.39632;0.33241;0.45412;0.55134;0.44372;0.63814;0.32889;0.05053;0.52564;0.4968;0.10754;0.71628
2021.11.B_26-08-2022;Московская область;60-69;45_75_days;CoviVac;-0.52948;-1.46108;0.04948;-0.23034;-2.27986;0.53847;-2.55524;-10.04266;-0.14463;-6.33078;-21.81205;-1.35579
2021.11.B_26-08-2022;Московская область;60-69;45_75_days;EpiVacCorona;-1.51815;-3.17822;-0.51765;-1.86966;-5.89845;-0.19374;-1.21128;-14.71395;0.68883;-3.55958;-31.43656;0.35906
2021.11.B_26-08-2022;Московская область;60-69;45_75_days;SputnikLite;-1.56076;-2.23348;-1.028;-0.47966;-1.60783;0.16045;-0.9003;-4.07345;0.28823;-0.95918;-6.85684;0.51146
2021.11.B_26-08-2022;Московская область;60-69;45_75_days;SputnikV;0.52231;0.46313;0.57497;0.63709;0.53536;0.71654;0.45381;0.18758;0.63279;0.7297;0.39527;0.87919
2021.11.B_26-08-2022;Московская область;70-79;45_75_days;AllVaccines;0.56834;0.4914;0.63364;0.72958;0.62907;0.80286;0.69525;0.46096;0.8277;0.8252;0.57836;0.92753
2021.11.B_26-08-2022;Московская область;70-79;45_75_days;CoviVac;0.4273;-0.52638;0.78512;0.32845;-1.68649;0.83213;-0.22983;-7.74183;0.82698;-0.69299;-11.04016;0.76195
2021.11.B_26-08-2022;Московская область;70-79;45_75_days;EpiVacCorona;-0.24567;-1.99378;0.48169;-1.33706;-5.23127;0.12348;-1.13998;-14.21127;0.69894;-1.94589;-19.95056;0.58577
2021.11.B_26-08-2022;Московская область;70-79;45_75_days;SputnikLite;-1.1619;-1.96174;-0.57806;-0.30001;-1.41882;0.3013;-0.42846;-3.43898;0.54033;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;70-79;45_75_days;SputnikV;0.68304;0.61307;0.74036;0.82555;0.73703;0.88427;0.80553;0.59068;0.90761;0.88527;0.64317;0.96311
2021.11.B_26-08-2022;Московская область;80+;45_75_days;AllVaccines;0.74534;0.6583;0.81021;0.80549;0.69439;0.8762;0.7393;0.47636;0.87021;0.87978;0.67875;0.95501
2021.11.B_26-08-2022;Московская область;80+;45_75_days;CoviVac;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;80+;45_75_days;EpiVacCorona;0.64187;-1.54306;0.94957;0.35213;-3.6015;0.90878;NULL;NULL;NULL;-0.90197;-12.52191;0.73247
2021.11.B_26-08-2022;Московская область;80+;45_75_days;SputnikLite;0.34715;-0.30647;0.67376;0.5571;-0.37441;0.85728;0.53007;-2.34138;0.93391;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;80+;45_75_days;SputnikV;0.77128;0.68239;0.83529;0.8276;0.71347;0.89626;0.7439;0.46054;0.87842;0.89877;0.68534;0.96743
2021.11.B_26-08-2022;Московская область;20-29;75_90_days;AllVaccines;-0.55331;-0.74315;-0.38415;-0.76552;-2.01788;-0.03287;-0.73033;-6.14262;0.58082;-17.60105;-204.13606;-0.68668
2021.11.B_26-08-2022;Московская область;20-29;75_90_days;CoviVac;-1.14926;-3.29934;-0.07443;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;75_90_days;EpiVacCorona;-0.05285;-1.53027;0.56191;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;75_90_days;SputnikLite;0.76096;0.52184;0.8805;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021.11.B_26-08-2022;Московская область;20-29;75_90_days;SputnikV;-0.84404;-1.07787;-0.63653;-1.25317;-2.85143;-0.31815;-1.20826;-8.11545;0.46504;-22.73875;-260.79558;-1.15255
